artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
The Beach Boys,Surfin' U.S.A. - Remastered,1963,73,0.6609999999999999,0.55,0.8540000000000001,0.0,0.11199999999999999,-5.968,0.036000000000000004,0.965,159.231,149373,baroque pop brill building pop classic rock folk rock psychedelic rock rock sunshine pop
David Bowie,Space Oddity - 2015 Remaster,1969,73,0.0748,0.299,0.44299999999999995,0.000138,0.177,-12.620999999999999,0.0346,0.434,139.539,318813,album rock art rock classic rock dance rock glam rock permanent wave rock
The Beatles,In My Life - Remastered 2009,1965,73,0.449,0.688,0.435,0.0,0.113,-11.359000000000002,0.0323,0.435,103.23899999999999,146333,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Cream,White Room,1968,73,0.191,0.5529999999999999,0.5760000000000001,0.006640000000000001,0.0365,-13.458,0.0304,0.457,109.82700000000001,298333,album rock art rock blues rock classic rock folk rock hard rock psychedelic rock rock roots rock supergroup
The Beach Boys,Wouldn't It Be Nice - Stereo Mix,1966,73,0.718,0.392,0.629,3.76e-06,0.129,-7.056,0.0335,0.72,124.51100000000001,153205,baroque pop brill building pop classic rock folk rock psychedelic rock rock sunshine pop
The Doors,Break on Through (To the Other Side),1967,72,0.2,0.42100000000000004,0.7509999999999999,0.0,0.17,-9.584,0.0472,0.789,89.839,145867,atl hip hop hip hop melodic rap pop rap rap southern hip hop trap vapor trap
Aretha Franklin,Respect,1967,72,0.16399999999999998,0.805,0.5579999999999999,2.2e-05,0.0546,-5.226,0.040999999999999995,0.965,114.95,147600,classic soul jazz blues memphis soul soul southern soul
Elvis Presley,Suspicious Minds,1969,72,0.0422,0.48700000000000004,0.382,4.74e-06,0.41100000000000003,-10.889000000000001,0.0309,0.7140000000000001,116.557,261280,rock-and-roll rockabilly
Frank Sinatra,That's Life,1966,72,0.55,0.56,0.434,0.0,0.34600000000000003,-14.151,0.0729,0.664,112.803,187040,adult standards easy listening lounge
The Doors,Light My Fire,1967,72,0.369,0.413,0.725,2.1600000000000007e-05,0.0905,-5.787000000000001,0.0324,0.44,124.618,429760,atl hip hop hip hop melodic rap pop rap rap southern hip hop trap vapor trap
Frank Sinatra,My Way,1969,72,0.7,0.401,0.381,0.0,0.122,-7.4579999999999975,0.0274,0.22899999999999998,75.454,276800,adult standards easy listening lounge
The Kinks,You Really Got Me - Mono Mix,1964,72,0.493,0.573,0.9390000000000001,0.0,0.0994,-6.441,0.0808,0.963,137.382,134253,album rock art rock british invasion classic rock dance rock folk rock glam rock mellow gold protopunk psychedelic rock rock roots rock
The Beatles,Help! - Remastered 2009,1965,72,0.188,0.534,0.725,0.0,0.0994,-7.5760000000000005,0.0332,0.763,95.00299999999999,139560,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",1965,72,0.245,0.667,0.599,0.0,0.107,-8.894,0.0291,0.971,127.935,160280,adult standards brill building pop classic soul disco folk rock funk mellow gold motown quiet storm soul
The Beach Boys,Good Vibrations - Remastered,1967,72,0.326,0.396,0.473,0.000124,0.109,-7.67,0.0345,0.385,133.44899999999998,219027,baroque pop brill building pop classic rock folk rock psychedelic rock rock sunshine pop
Bob Dylan,Like a Rolling Stone,1965,72,0.7290000000000001,0.483,0.721,0.0,0.18899999999999997,-6.836,0.032,0.562,95.26100000000001,369600,classic rock country rock folk folk rock rock roots rock singer-songwriter
Stevie Wonder,For Once In My Life,1968,72,0.195,0.524,0.519,0.0,0.523,-11.902999999999999,0.043,0.847,110.12100000000001,169800,funk motown quiet storm soul
Jimi Hendrix,Purple Haze,1967,72,0.008759999999999999,0.5329999999999999,0.905,0.578,0.0698,-5.27,0.0754,0.486,108.9,170813,acid rock blues rock classic rock psychedelic rock rock
Marvin Gaye,I Heard It Through The Grapevine,1968,71,0.272,0.711,0.36200000000000004,0.0,0.127,-10.850999999999999,0.0381,0.616,117.287,194293,classic soul funk motown northern soul quiet storm soul
Steppenwolf,Magic Carpet Ride,1968,71,0.142,0.64,0.6509999999999999,0.28,0.0341,-14.981,0.0517,0.8009999999999999,111.676,271573,acid rock album rock blues rock classic canadian rock classic rock country rock folk rock hard rock mellow gold psychedelic rock rock roots rock
The Righteous Brothers,Unchained Melody,1965,71,0.396,0.33899999999999997,0.20800000000000002,0.000519,0.18,-16.725,0.0308,0.28800000000000003,98.54,218013,adult standards brill building pop bubblegum pop folk rock mellow gold motown rock-and-roll
The Beatles,Something - Remastered 2009,1969,71,0.198,0.396,0.33799999999999997,2.62e-06,0.138,-10.872,0.0304,0.377,133.52200000000002,182293,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Jimi Hendrix,Hey Joe,1967,71,0.00603,0.34600000000000003,0.768,0.38,0.0244,-5.695,0.0377,0.532,169.49200000000005,210160,acid rock blues rock classic rock psychedelic rock rock
The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",1968,71,0.23199999999999998,0.818,0.728,0.0642,0.251,-8.331,0.0314,0.975,113.059,188960,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Beatles,I Saw Her Standing There - Remastered 2009,1963,71,0.27,0.491,0.8009999999999999,0.0,0.0665,-9.835,0.0361,0.971,160.109,173947,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Beach Boys,God Only Knows - Remastered,1966,71,0.253,0.521,0.48700000000000004,0.0,0.0579,-7.525,0.0299,0.483,117.072,173040,baroque pop brill building pop classic rock folk rock psychedelic rock rock sunshine pop
Bob Dylan,Blowin' in the Wind,1963,70,0.914,0.38,0.0993,2.3199999999999998e-05,0.0605,-20.566999999999997,0.0509,0.44,174.87400000000005,165427,classic rock country rock folk folk rock rock roots rock singer-songwriter
The Monkees,Daydream Believer,1968,70,0.256,0.51,0.488,0.0,0.11,-10.304,0.0304,0.649,125.68299999999999,179613,beatlesque brill building pop bubblegum pop classic rock country rock folk rock mellow gold psychedelic rock rock rock-and-roll soft rock sunshine pop
Norman Greenbaum,Spirit In The Sky,1969,70,0.0994,0.609,0.617,0.00404,0.11800000000000001,-7.091,0.0307,0.5429999999999999,128.903,242893,classic rock
Led Zeppelin,Ramble On - 1990 Remaster,1969,70,0.07200000000000001,0.46799999999999997,0.607,0.000852,0.225,-11.367,0.0336,0.8859999999999999,98.429,263333,album rock classic rock hard rock rock
The Beatles,While My Guitar Gently Weeps - Remastered 2009,1968,70,0.0205,0.45299999999999996,0.654,0.00395,0.172,-8.855,0.0317,0.7020000000000001,115.0,285000,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Led Zeppelin,Good Times Bad Times - 1993 Remaster,1969,70,0.0382,0.47600000000000003,0.7170000000000001,7.609999999999999e-05,0.0818,-9.192,0.0949,0.753,93.584,166267,album rock classic rock hard rock rock
The Animals,House Of The Rising Sun,1964,70,0.00038500000000000003,0.295,0.584,0.218,0.0996,-6.6960000000000015,0.0345,0.228,117.2,271280,album rock blues rock british invasion classic rock folk rock protopunk psychedelic rock rock
The Who,Pinball Wizard,1969,70,0.0192,0.5429999999999999,0.715,0.0,0.256,-8.89,0.0356,0.46799999999999997,124.01100000000001,180943,dance pop edm electropop pop pop dance tropical house
James Brown The Famous Flames,I Got You (I Feel Good),1966,70,0.41200000000000003,0.613,0.48700000000000004,1.0199999999999999e-05,0.28600000000000003,-8.781,0.0935,0.6990000000000001,143.332,165800,motown soul
Bob Dylan,The Times They Are A-Changin',1964,70,0.887,0.389,0.396,0.0,0.0828,-7.999,0.0332,0.585,171.86,192053,classic rock country rock folk folk rock rock roots rock singer-songwriter
Frank Sinatra Nancy Sinatra,Somethin' Stupid,1967,70,0.736,0.257,0.33799999999999997,0.0,0.252,-12.902000000000001,0.0357,0.544,207.356,162493,adult standards easy listening lounge
Jimi Hendrix,Little Wing,1967,70,0.18100000000000002,0.515,0.534,0.00278,0.0547,-8.045,0.0768,0.426,70.77600000000002,145747,acid rock blues rock classic rock psychedelic rock rock
The Beatles,Strawberry Fields Forever - Remastered 2009,1967,70,0.336,0.39,0.502,0.000138,0.0713,-12.277000000000001,0.17800000000000002,0.289,97.87100000000001,247320,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Beatles,Eleanor Rigby - Remastered 2009,1966,70,0.9359999999999999,0.581,0.28,1.56e-05,0.305,-9.091000000000001,0.0381,0.813,137.83100000000002,126533,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Johnny Cash,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",1968,70,0.0652,0.621,0.524,0.00199,0.893,-15.269,0.0803,0.889,110.586,162653,arkansas country outlaw country
Jefferson Airplane,Somebody to Love,1967,70,0.408,0.504,0.578,0.0,0.321,-9.302,0.031,0.654,132.411,174840,acid rock classic rock folk rock psychedelic rock rock roots rock
Jefferson Airplane,White Rabbit,1967,69,0.486,0.551,0.293,0.000273,0.0864,-12.503,0.0272,0.322,106.79799999999999,150640,acid rock classic rock folk rock psychedelic rock rock roots rock
The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,1967,69,0.0469,0.311,0.325,0.0,0.139,-9.042,0.0283,0.6679999999999999,65.09,208467,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Velvet Underground,Pale Blue Eyes,1969,69,0.9109999999999999,0.637,0.107,0.00146,0.10300000000000001,-18.759,0.0349,0.29600000000000004,82.87899999999998,339533,alternative rock art rock classic rock folk rock melancholia permanent wave protopunk psychedelic rock rock
Martha Reeves The Vandellas,Dancing In The Street,1965,69,0.0118,0.556,0.57,0.000526,0.198,-9.472000000000001,0.0393,0.304,126.01,165227,brill building pop classic girl group classic soul motown quiet storm soul
Johnny Cash,Ring of Fire,1963,69,0.623,0.659,0.585,0.000213,0.348,-8.189,0.0288,0.784,104.111,158427,arkansas country outlaw country
Aretha Franklin,(You Make Me Feel Like) A Natural Woman,1968,69,0.213,0.65,0.32299999999999995,0.0,0.187,-8.698,0.0283,0.276,110.962,166973,classic soul jazz blues memphis soul soul southern soul
Joe Cocker,With A Little Help From My Friends,1969,69,0.28800000000000003,0.307,0.43,0.0009939999999999999,0.0988,-11.333,0.0629,0.305,145.224,312173,album rock blues rock classic rock folk rock mellow gold rock soft rock
Chuck Berry,You Never Can Tell,1964,69,0.731,0.525,0.852,5.11e-05,0.218,-9.519,0.222,0.884,157.404,161907,blues rock classic rock rock rock-and-roll rockabilly soul
The Beatles,Love Me Do - Remastered 2009,1963,69,0.386,0.52,0.8290000000000001,6.2e-05,0.22699999999999998,-6.228,0.0806,0.7440000000000001,147.997,141693,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Kinks,All Day and All of the Night,1964,69,0.262,0.551,0.86,4.57e-06,0.0558,-7.838999999999999,0.0796,0.723,136.921,141507,album rock art rock british invasion classic rock dance rock folk rock glam rock mellow gold protopunk psychedelic rock rock roots rock
Jay The Americans,Come A Little Bit Closer,1964,69,0.52,0.636,0.684,0.0015,0.534,-9.302,0.057,0.8809999999999999,132.509,166667,adult standards brill building pop bubblegum pop doo-wop folk rock merseybeat rock-and-roll
The Drifters,Under the Boardwalk,1964,69,0.9079999999999999,0.747,0.226,0.000168,0.107,-13.635,0.0415,0.778,123.789,161960,adult standards brill building pop bubblegum pop folk rock motown rock-and-roll rockabilly soul
The Doors,People Are Strange,1967,69,0.685,0.6990000000000001,0.467,0.0,0.315,-8.578,0.0375,0.764,119.287,130173,atl hip hop hip hop melodic rap pop rap rap southern hip hop trap vapor trap
Otis Redding,Stand by Me,1964,69,0.27899999999999997,0.883,0.46399999999999997,1.51e-05,0.0744,-11.251,0.0591,0.925,111.54799999999999,172333,classic soul funk memphis soul soul soul blues southern soul
The Supremes,Baby Love,1964,69,0.76,0.595,0.643,0.0,0.5379999999999999,-9.275,0.0365,0.73,135.63299999999998,158040,adult standards brill building pop classic girl group disco folk rock funk motown quiet storm soul
The Who,My Generation - Stereo Version,1965,69,0.308,0.41200000000000003,0.782,0.00822,0.0775,-9.186,0.057999999999999996,0.705,96.73200000000001,198707,dance pop edm electropop pop pop dance tropical house
The Beatles,All My Loving - Remastered 2009,1963,68,0.207,0.41600000000000004,0.563,0.0,0.34299999999999997,-8.724,0.0298,0.9,77.56,127853,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,1965,68,0.183,0.425,0.369,0.00126,0.11199999999999999,-11.876,0.0379,0.65,176.625,124693,beatlesque british invasion classic rock merseybeat psychedelic rock rock
Sam Cooke,A Change Is Gonna Come,1964,68,0.723,0.212,0.38299999999999995,0.0,0.299,-10.071,0.0347,0.452,173.79,191160,adult standards brill building pop classic soul rock-and-roll soul
Etta James,I'd Rather Go Blind,1968,68,0.6890000000000001,0.47700000000000004,0.433,0.000195,0.151,-6.473,0.0247,0.611,82.52,156653,adult standards jazz blues soul soul blues torch song vocal jazz
Big Brother The Holding Company Janis Joplin,Piece of My Heart,1968,68,0.263,0.44299999999999995,0.727,0.00014099999999999998,0.16899999999999998,-7.9510000000000005,0.145,0.5660000000000001,160.82,253333,blues rock classic rock folk rock psychedelic rock rock
The Beatles,And I Love Her - Remastered 2009,1964,68,0.64,0.767,0.331,0.0,0.0681,-10.777000000000001,0.0337,0.636,113.31200000000001,149693,beatlesque british invasion classic rock merseybeat psychedelic rock rock
The Kinks,Sunny Afternoon - Mono Mix,1966,68,0.102,0.595,0.465,0.0,0.0641,-8.412,0.026000000000000002,0.4920000000000001,124.991,210525,album rock art rock british invasion classic rock dance rock folk rock glam rock mellow gold protopunk psychedelic rock rock roots rock
AC DC,Highway to Hell,1979,83,0.0591,0.573,0.9129999999999999,0.00173,0.156,-4.793,0.132,0.42200000000000004,115.715,208400,album rock australian rock hard rock rock
Lynyrd Skynyrd,Sweet Home Alabama,1974,82,0.18100000000000002,0.596,0.605,0.000331,0.0863,-12.145,0.0255,0.8859999999999999,97.79799999999999,283800,album rock blues rock classic rock country rock hard rock mellow gold rock soft rock southern rock
Eagles,Hotel California - 2013 Remaster,1976,82,0.0057399999999999994,0.579,0.508,0.0004940000000000001,0.0575,-9.484,0.027000000000000003,0.609,147.125,391376,album rock classic rock country rock folk rock heartland rock mellow gold rock soft rock yacht rock
Electric Light Orchestra,Mr. Blue Sky,1977,81,0.652,0.38799999999999996,0.33799999999999997,3.72e-06,0.248,-10.054,0.0328,0.47700000000000004,177.78400000000005,303373,album rock art rock beatlesque bow pop classic rock folk rock glam rock mellow gold rock soft rock symphonic rock
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",1972,81,0.4320000000000001,0.601,0.532,6.25e-06,0.0925,-9.119,0.0286,0.341,136.571,281613,glam rock mellow gold piano rock soft rock
Fleetwood Mac,Dreams - 2004 Remaster,1977,80,0.0644,0.828,0.4920000000000001,0.00428,0.128,-9.744,0.0276,0.789,120.15100000000001,257800,album rock classic rock mellow gold rock soft rock yacht rock
Elton John,Tiny Dancer,1971,80,0.382,0.414,0.428,0.00024300000000000002,0.14800000000000002,-11.097000000000001,0.0278,0.282,145.075,377093,glam rock mellow gold piano rock soft rock
Bob Marley The Wailers,Three Little Birds,1977,79,0.0111,0.8140000000000001,0.48200000000000004,1.57e-06,0.0476,-10.493,0.0588,0.615,148.404,180267,reggae
Fleetwood Mac,The Chain - 2004 Remaster,1977,79,0.009000000000000001,0.545,0.67,0.000822,0.0451,-8.81,0.0496,0.48100000000000004,151.553,270213,album rock classic rock mellow gold rock soft rock yacht rock
Boston,More Than a Feeling,1976,79,0.0008939999999999998,0.377,0.682,0.00217,0.0504,-8.039,0.0299,0.28800000000000003,108.736,285133,album rock art rock classic rock country rock hard rock mellow gold rock soft rock
Fleetwood Mac,Landslide,1975,78,0.883,0.414,0.161,0.000223,0.11699999999999999,-22.32,0.0318,0.423,159.375,199493,album rock classic rock mellow gold rock soft rock yacht rock
Led Zeppelin,Stairway to Heaven - 2012 Remaster,1971,78,0.58,0.33799999999999997,0.34,0.0032,0.11599999999999999,-12.049000000000001,0.0339,0.19699999999999998,82.43299999999998,482830,album rock classic rock hard rock rock
Aerosmith,Dream On,1973,78,0.38799999999999996,0.307,0.433,9.08e-05,0.332,-10.057,0.028999999999999998,0.22399999999999998,160.9,266960,album rock classic rock hard rock rock
Bill Withers,Ain't No Sunshine,1971,77,0.457,0.479,0.41600000000000004,1.7199999999999998e-05,0.11800000000000001,-11.450999999999999,0.124,0.514,79.593,125093,funk motown quiet storm soul
Steve Miller Band,The Joker,1973,77,0.365,0.596,0.44799999999999995,5.3e-06,0.20600000000000002,-9.616,0.0396,0.7959999999999999,83.29299999999998,264504,album rock blues rock classic rock country rock folk rock hard rock heartland rock mellow gold psychedelic rock rock roots rock soft rock
The Who,Baba O'Riley,1971,77,0.313,0.489,0.7240000000000001,0.185,0.287,-8.367,0.0352,0.15,117.292,300400,dance pop edm electropop pop pop dance tropical house
The Police,Roxanne,1978,77,0.0384,0.618,0.748,4.1e-06,0.0473,-8.905,0.358,0.6629999999999999,134.114,191947,album rock art rock classic rock dance rock mellow gold new wave permanent wave rock soft rock
Bob Marley The Wailers,Is This Love,1978,77,0.11,0.7759999999999999,0.5589999999999999,0.0,0.0671,-8.375,0.10300000000000001,0.758,122.242,232200,reggae
AC DC,T.N.T.,1976,77,0.153,0.754,0.759,0.00011399999999999999,0.10099999999999999,-5.218,0.302,0.435,126.367,214667,album rock australian rock hard rock rock
Eagles,Take It Easy - 2013 Remaster,1972,77,0.34299999999999997,0.575,0.67,4.95e-06,0.129,-10.39,0.0318,0.74,139.191,211578,album rock classic rock country rock folk rock heartland rock mellow gold rock soft rock yacht rock
America George Martin,A Horse with No Name,1972,77,0.6859999999999999,0.654,0.506,0.0155,0.155,-17.18,0.0535,0.831,123.179,252240,album rock art rock classic rock country rock folk folk rock mellow gold rock soft rock
Kansas,Dust in the Wind,1977,77,0.3670000000000001,0.475,0.322,0.00056,0.11,-10.687000000000001,0.0283,0.387,93.50299999999999,206267,album rock art rock bow pop classic rock hard rock heartland rock mellow gold progressive rock rock soft rock symphonic rock
Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",1979,77,0.0322,0.703,0.826,0.00629,0.179,-7.178999999999999,0.0341,0.945,103.564,285373,adult standards disco mellow gold soft rock
Bee Gees,How Deep Is Your Love,1979,77,0.105,0.633,0.35700000000000004,0.0,0.133,-9.366,0.0264,0.674,104.93799999999999,245200,adult standards disco mellow gold soft rock
Redbone,Come and Get Your Love - Single Version,1973,77,0.172,0.731,0.804,0.00028,0.0685,-7.621,0.0473,0.9570000000000001,107.383,205933,native american native american contemporary
KISS,I Was Made For Lovin' You,1979,77,0.214,0.768,0.852,7.36e-05,0.0723,-6.215,0.038,0.867,128.373,271240,album rock classic rock glam rock hard rock metal rock
John Lennon,Imagine - 2010 Mix,1971,77,0.907,0.547,0.257,0.183,0.0935,-12.357999999999999,0.0252,0.16899999999999998,75.752,187867,album rock art rock beatlesque classic rock folk rock mellow gold rock
The Doobie Brothers,Listen to the Music,1972,76,0.221,0.645,0.598,3.53e-06,0.0721,-13.18,0.0335,0.9129999999999999,105.929,227267,album rock art rock blues rock classic rock country rock folk rock hard rock heartland rock mellow gold rock soft rock yacht rock
Pink Floyd,"Another Brick in the Wall, Pt. 2",1979,76,0.0781,0.6940000000000001,0.39399999999999996,0.000677,0.247,-15.880999999999998,0.0428,0.7190000000000001,104.126,238747,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
Blue Swede Björn Skifs,Hooked on a Feeling,1973,76,0.261,0.547,0.82,0.0,0.3,-6.728,0.0805,0.9329999999999999,118.208,172867,classic swedish pop
Don McLean,American Pie,1971,76,0.6990000000000001,0.531,0.48100000000000004,0.0,0.0842,-11.709000000000001,0.06,0.491,138.45,516893,adult standards classic rock folk folk rock mellow gold singer-songwriter soft rock traditional folk
Pink Floyd,Wish You Were Here,1975,76,0.735,0.48100000000000004,0.262,0.0114,0.8320000000000001,-15.73,0.0414,0.375,122.883,334744,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
TOTO,Hold the Line,1978,76,0.00783,0.473,0.898,0.0618,0.17300000000000001,-4.797,0.0561,0.8079999999999999,96.556,235547,album rock classic rock mellow gold rock soft rock yacht rock
Blue Öyster Cult,(Don't Fear) The Reaper,1976,76,0.0029,0.33299999999999996,0.927,0.00021099999999999998,0.297,-8.55,0.0733,0.382,141.47,308120,album rock art rock blues rock classic rock hard rock metal rock soft rock
Commodores,Easy,1977,76,0.11199999999999999,0.589,0.384,2.8000000000000013e-05,0.0596,-15.075,0.0332,0.354,132.909,256427,adult standards disco funk mellow gold motown quiet storm soft rock soul
Billy Joel,Piano Man,1973,76,0.605,0.331,0.55,3.96e-06,0.192,-6.483,0.0272,0.429,177.734,339000,album rock classic rock folk rock mellow gold piano rock rock singer-songwriter soft rock
Tom Petty and the Heartbreakers,American Girl,1976,75,0.44799999999999995,0.55,0.8240000000000001,0.000127,0.366,-5.9879999999999995,0.0334,0.777,114.512,214733,album rock classic rock country rock folk rock hard rock heartland rock mellow gold pop rock psychedelic rock rock roots rock soft rock
Kansas,Carry on Wayward Son,1976,75,0.00316,0.483,0.7859999999999999,8.859999999999999e-05,0.446,-5.735,0.0319,0.7929999999999999,126.74799999999999,323000,album rock art rock bow pop classic rock hard rock heartland rock mellow gold progressive rock rock soft rock symphonic rock
Thin Lizzy,The Boys Are Back In Town,1976,75,0.23399999999999999,0.445,0.706,0.000252,0.205,-9.802999999999999,0.0461,0.768,80.82300000000002,266720,album rock blues rock classic rock hard rock irish rock metal rock
KISS,Rock And Roll All Nite,1975,75,0.0468,0.654,0.929,0.0,0.0539,-5.9060000000000015,0.0998,0.902,144.774,168840,album rock classic rock glam rock hard rock metal rock
Aerosmith,Walk This Way,1975,75,0.0114,0.653,0.73,1.0300000000000001e-05,0.0754,-10.613,0.043,0.894,108.705,220400,album rock classic rock hard rock rock
David Bowie,Heroes - 2017 Remaster,1977,75,0.000671,0.49,0.758,0.484,0.092,-6.4910000000000005,0.0297,0.435,112.11399999999999,371413,album rock art rock classic rock dance rock glam rock permanent wave rock
Rupert Holmes,Escape (The Pina Colada Song),1979,75,0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,0.9490000000000001,138.714,276493,soft rock yacht rock
Bob Marley The Wailers,Jamming,1977,75,0.102,0.934,0.467,3.98e-05,0.109,-10.99,0.307,0.73,123.583,211000,reggae
Bob Marley The Wailers,One Love / People Get Ready - Medley,1977,75,0.0783,0.725,0.523,0.0,0.0665,-9.593,0.324,0.95,76.292,172933,reggae
Carly Simon,You're so Vain,1972,75,0.157,0.659,0.6779999999999999,6.69e-06,0.0784,-8.18,0.0313,0.647,106.186,258411,adult standards classic rock classic uk pop country rock folk folk rock mellow gold soft rock
Lou Reed,Walk On the Wild Side,1972,75,0.6829999999999999,0.575,0.318,0.000202,0.0934,-16.729,0.109,0.385,104.522,254173,art rock classic rock dance rock glam rock permanent wave psychedelic rock rock singer-songwriter
Bill Withers,Lovely Day,1977,75,0.292,0.69,0.6509999999999999,0.0024100000000000002,0.105,-8.267000000000001,0.0324,0.706,97.91799999999999,254560,funk motown quiet storm soul
Supertramp,Give A Little Bit,1977,75,0.0694,0.531,0.818,0.0096,0.263,-5.358,0.0452,0.47100000000000003,90.76700000000001,248173,album rock art rock classic rock glam rock mellow gold piano rock progressive rock rock soft rock
Queen,Bohemian Rhapsody - 2011 Mix,1975,75,0.28800000000000003,0.392,0.402,0.0,0.243,-9.961,0.0536,0.228,143.88299999999995,354320,classic rock glam rock rock
ZZ Top,La Grange - 2005 Remaster,1973,75,0.00249,0.545,0.64,0.0304,0.196,-9.937000000000001,0.22399999999999998,0.606,80.544,230480,album rock blues rock classic rock country rock hard rock metal rock
John Travolta Olivia Newton John,You're The One That I Want - From “Grease”,1978,75,0.281,0.758,0.612,0.00288,0.0954,-11.402999999999999,0.0598,0.8220000000000001,106.945,169840,hollywood
Al Green,Let's Stay Together,1972,74,0.57,0.7559999999999999,0.397,0.0115,0.0542,-10.700999999999999,0.0522,0.507,101.985,199396,contemporary country country country road
Kenny Rogers,The Gambler,1978,74,0.342,0.6709999999999999,0.501,0.0,0.19399999999999998,-13.119000000000002,0.0594,0.86,87.04,214880,adult standards classic country pop country mellow gold nashville sound soft rock
Bob Dylan,Knockin' On Heaven's Door,1973,74,0.251,0.513,0.396,0.177,0.11,-13.061,0.0299,0.22899999999999998,140.208,149880,classic rock country rock folk folk rock rock roots rock singer-songwriter
The Doors,Riders on the Storm,1971,74,0.25,0.5489999999999999,0.722,0.0138,0.11,-11.729000000000001,0.0283,0.716,103.885,434720,atl hip hop hip hop melodic rap pop rap rap southern hip hop trap vapor trap
Elton John,Bennie And The Jets - Remastered 2014,1973,74,0.259,0.665,0.6729999999999999,7.62e-06,0.4970000000000001,-7.95,0.0493,0.779,132.642,322549,glam rock mellow gold piano rock soft rock
Dolly Parton,Jolene,1974,74,0.5660000000000001,0.674,0.537,0.0,0.131,-10.970999999999998,0.0363,0.809,110.57799999999999,161533,classic country pop country country dawn
Eric Clapton,Wonderful Tonight,1977,74,0.649,0.5720000000000001,0.214,0.129,0.125,-15.625,0.0293,0.485,95.542,225027,album rock blues rock classic rock electric blues mellow gold rock soft rock
Bob Seger,Old Time Rock & Roll,1978,74,0.20600000000000002,0.7140000000000001,0.937,0.0,0.0731,-2.947,0.0399,0.9640000000000001,124.13,194147,album rock blues rock classic rock country rock folk rock hard rock heartland rock mellow gold rock soft rock
The Rolling Stones,Beast Of Burden - Remastered,1978,74,0.39,0.7829999999999999,0.878,0.000778,0.0426,-3.864,0.0308,0.885,100.626,265173,album rock british invasion classic rock rock
Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,1979,74,0.126,0.878,0.821,0.0461,0.183,-9.875,0.08900000000000001,0.9470000000000001,118.881,365467,pop r&b soul
Queen,Don't Stop Me Now - 2011 Mix,1978,74,0.0472,0.563,0.865,0.00019099999999999998,0.77,-5.277,0.16,0.601,156.27100000000004,209413,classic rock glam rock rock
Pink Floyd,Comfortably Numb,1979,74,0.15,0.47200000000000003,0.366,0.308,0.0837,-12.595,0.0286,0.171,127.167,382297,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
Chicago,If You Leave Me Now,1976,74,0.0193,0.429,0.564,0.000828,0.128,-6.784,0.0268,0.276,104.212,235373,adult standards album rock classic rock folk rock mellow gold soft rock yacht rock
Fleetwood Mac,Go Your Own Way - 2004 Remaster,1977,74,0.0167,0.586,0.941,0.000776,0.068,-5.138999999999999,0.0375,0.831,135.44799999999998,223613,album rock classic rock mellow gold rock soft rock yacht rock
Heart,Barracuda,1977,74,0.015,0.547,0.691,0.105,0.14400000000000002,-13.552999999999999,0.0369,0.667,137.148,261933,folk-pop indie folk modern rock new americana seattle indie stomp and holler
Looking Glass,Brandy (You're a Fine Girl),1972,74,0.396,0.715,0.625,1.95e-05,0.134,-11.369000000000002,0.0601,0.826,125.275,186827,soft rock sunshine pop
Bruce Springsteen,Born to Run,1975,74,0.0050100000000000006,0.27,0.9440000000000001,2.05e-05,0.11599999999999999,-4.199,0.0975,0.606,146.347,269920,classic rock heartland rock mellow gold permanent wave rock singer-songwriter
The Police,Message In A Bottle,1979,74,0.0338,0.5770000000000001,0.8079999999999999,1.3300000000000001e-05,0.221,-7.04,0.039,0.8690000000000001,151.00799999999995,290280,album rock art rock classic rock dance rock mellow gold new wave permanent wave rock soft rock
Aerosmith,Sweet Emotion,1975,74,0.00298,0.38,0.76,0.0294,0.10400000000000001,-10.960999999999999,0.0378,0.491,99.43700000000001,274133,album rock classic rock hard rock rock
